timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1567825872675,Fri Sep 06 20:11:12 PDT 2019,272,409,1,0,-1,Biodiversity needs to happen where people can experience it.
1567825853944,Fri Sep 06 20:10:53 PDT 2019,271,409,36,5,1,"Golf courses could be put to much better use, increasing biodiversity in towns and making it visible."
1567825669581,Fri Sep 06 20:07:49 PDT 2019,270,409,1,0,-1,"People should mow their lawns less, and let a bit more wilderness into their gardens."
1567825634081,Fri Sep 06 20:07:14 PDT 2019,269,409,1,0,-1,We're running out of time.
1567825608834,Fri Sep 06 20:06:48 PDT 2019,268,409,63,2,1,"Scholars in all disciplines need to contribute to this work, not only scientists and engineers."
1567825563350,Fri Sep 06 20:06:03 PDT 2019,267,409,24,27,1,Urban dwellers are too far from nature to know what needs to be done. Rural voices need to be raised alongside the urban majority.
1567825506999,Fri Sep 06 20:05:06 PDT 2019,266,409,42,7,1,"Farmers have a lot of knowledge about land, plants and animals that needs to be valued and brought into the public conversation."
1567825471691,Fri Sep 06 20:04:31 PDT 2019,265,409,1,0,-1,More diversity in farming (e.g. farm and sell breed-specific milks) would contribute culturally to our work on nature's diversity.
1567824952341,Fri Sep 06 19:55:52 PDT 2019,264,409,1,0,-1,Diversifying New Zealand's culture will improve opportunities to support the diversity of nature. E.g we will become open to broader diets.
1567824857648,Fri Sep 06 19:54:17 PDT 2019,263,409,1,0,-1,"Soil health matters, too. Let's look after the microbes, worms, beetles and things at the foundation of the natural world."
1567824744390,Fri Sep 06 19:52:24 PDT 2019,262,409,1,0,-1,Mowed lawns are a problem. We need alternatives to be made acceptable.
1567824688057,Fri Sep 06 19:51:28 PDT 2019,261,409,1,0,-1,"None of this is news. We've known it for decades, and everyone who's been resisting it all this time needs to get out of the way NOW."
1567824593598,Fri Sep 06 19:49:53 PDT 2019,259,409,1,0,-1,Architects need to incorporate biodiversity provisions into building design.
1567824314266,Fri Sep 06 19:45:14 PDT 2019,257,409,1,0,-1,"We need to care for insects, algae, lichens and other life at the bottom of the food chain, in addition to the big animals."
1567824254736,Fri Sep 06 19:44:14 PDT 2019,256,409,1,0,-1,Roadsides and berms need to be treated and valued as biodiverse wildlife space.
1567824209179,Fri Sep 06 19:43:29 PDT 2019,255,409,56,0,1,"Land development must nourish the groundwater as a foundation for soil health, not drain it all to the sea."
1567824153088,Fri Sep 06 19:42:33 PDT 2019,254,409,56,4,1,"Urban waterways need to be made into nature corridors and nature-compatible recreation spaces, not buried in pipes."
1567824083576,Fri Sep 06 19:41:23 PDT 2019,253,409,1,0,-1,"Cat owners should keep their cats indoors, or at least stop them from roaming free without supervision."
1567824056032,Fri Sep 06 19:40:56 PDT 2019,252,409,57,3,1,Home gardeners have a role to play through the plants and gardening methods that they choose.
1567824028916,Fri Sep 06 19:40:28 PDT 2019,251,409,63,3,1,"Urban landscaping, such as city council plantings, need to prioritise biodiversity."
1567824006887,Fri Sep 06 19:40:06 PDT 2019,250,409,1,0,-1,Town planning needs to prioritise biodiversity.
