n-votes,n-comments,n-visitors,n-voters,n-commenters
279,36,74,279,36
280,36,74,280,36
281,36,74,281,36
282,36,74,282,36
283,36,74,283,36
284,36,74,284,36
285,36,74,285,36
286,36,74,286,36
287,36,74,287,36
288,36,74,288,36
289,36,74,289,36
290,36,74,290,36
291,36,74,291,36
292,36,74,292,36
293,36,74,293,36
294,36,74,294,36
295,36,74,295,36
296,36,74,296,36
297,36,74,297,36
298,36,74,298,36
299,36,74,299,36
300,36,74,300,36
300,37,74,300,37
300,38,74,300,38
301,38,74,301,38
302,38,74,302,38
303,38,74,303,38
304,38,74,304,38
305,38,74,305,38
306,38,74,306,38
307,38,74,307,38
308,38,74,308,38
308,38,75,308,38
309,38,75,309,38
309,38,76,309,38
310,38,76,310,38
311,38,76,311,38
312,38,76,312,38
313,38,76,313,38
314,38,76,314,38
315,38,76,315,38
316,38,76,316,38
317,38,76,317,38
318,38,76,318,38
319,38,76,319,38
320,38,76,320,38
321,38,76,321,38
322,38,76,322,38
323,38,76,323,38
324,38,76,324,38
325,38,76,325,38
326,38,76,326,38
327,38,76,327,38
328,38,76,328,38
329,38,76,329,38
330,38,76,330,38
331,38,76,331,38
332,38,76,332,38
333,38,76,333,38
334,38,76,334,38
335,38,76,335,38
335,38,77,335,38
336,38,77,336,38
337,38,77,337,38
337,38,78,337,38
337,38,79,337,38
337,38,80,337,38
337,38,81,337,38
337,38,82,337,38
338,38,82,338,38
339,38,82,339,38
340,38,82,340,38
340,39,82,340,39
341,39,82,341,39
342,39,82,342,39
343,39,82,343,39
344,39,82,344,39
345,39,82,345,39
346,39,82,346,39
347,39,82,347,39
348,39,82,348,39
349,39,82,349,39
350,39,82,350,39
351,39,82,351,39
352,39,82,352,39
352,39,83,352,39
353,39,83,353,39
354,39,83,354,39
355,39,83,355,39
356,39,83,356,39
357,39,83,357,39
358,39,83,358,39
359,39,83,359,39
360,39,83,360,39
361,39,83,361,39
362,39,83,362,39
363,39,83,363,39
364,39,83,364,39
365,39,83,365,39
366,39,83,366,39
367,39,83,367,39
368,39,83,368,39
369,39,83,369,39
370,39,83,370,39
371,39,83,371,39
372,39,83,372,39
373,39,83,373,39
374,39,83,374,39
374,39,84,374,39
374,39,85,374,39
375,39,85,375,39
376,39,85,376,39
377,39,85,377,39
378,39,85,378,39
379,39,85,379,39
380,39,85,380,39
381,39,85,381,39
382,39,85,382,39
383,39,85,383,39
384,39,85,384,39
384,39,86,384,39
385,39,86,385,39
386,39,86,386,39
386,39,87,386,39
387,39,87,387,39
388,39,87,388,39
389,39,87,389,39
390,39,87,390,39
391,39,87,391,39
392,39,87,392,39
393,39,87,393,39
394,39,87,394,39
395,39,87,395,39
395,39,88,395,39
395,40,88,395,40
396,40,88,396,40
396,41,88,396,41
397,41,88,397,41
397,41,89,397,41
398,41,89,398,41
398,41,90,398,41
398,41,91,398,41
399,41,91,399,41
400,41,91,400,41
401,41,91,401,41
401,41,92,401,41
402,41,92,402,41
403,41,92,403,41
404,41,92,404,41
405,41,92,405,41
406,41,92,406,41
407,41,92,407,41
407,41,93,407,41
408,41,93,408,41
409,41,93,409,41
410,41,93,410,41
411,41,93,411,41
412,41,93,412,41
413,41,93,413,41
414,41,93,414,41
415,41,93,415,41
416,41,93,416,41
417,41,93,417,41
417,41,94,417,41
417,41,95,417,41
418,41,95,418,41
418,41,96,418,41
418,41,97,418,41
419,41,97,419,41
420,41,97,420,41
421,41,97,421,41
422,41,97,422,41
422,41,98,422,41
422,41,99,422,41
422,41,100,422,41
423,41,100,423,41
424,41,100,424,41
424,41,101,424,41
425,41,101,425,41
426,41,101,426,41
427,41,101,427,41
428,41,101,428,41
429,41,101,429,41
430,41,101,430,41
431,41,101,431,41
432,41,101,432,41
433,41,101,433,41
434,41,101,434,41
435,41,101,435,41
436,41,101,436,41
437,41,101,437,41
438,41,101,438,41
439,41,101,439,41
440,41,101,440,41
441,41,101,441,41
442,41,101,442,41
443,41,101,443,41
444,41,101,444,41
445,41,101,445,41
446,41,101,446,41
447,41,101,447,41
447,41,102,447,41
448,41,102,448,41
448,41,103,448,41
449,41,103,449,41
450,41,103,450,41
451,41,103,451,41
452,41,103,452,41
453,41,103,453,41
454,41,103,454,41
455,41,103,455,41
456,41,103,456,41
457,41,103,457,41
458,41,103,458,41
459,41,103,459,41
460,41,103,460,41
461,41,103,461,41
462,41,103,462,41
463,41,103,463,41
464,41,103,464,41
464,41,104,464,41
464,41,105,464,41
465,41,105,465,41
465,41,106,465,41
465,41,107,465,41
465,41,108,465,41
465,41,109,465,41
466,41,109,466,41
466,41,110,466,41
466,41,111,466,41
466,41,112,466,41
466,41,113,466,41
467,41,113,467,41
467,41,114,467,41
467,41,115,467,41
467,41,116,467,41
467,41,117,467,41
467,41,118,467,41
467,41,119,467,41
468,41,119,468,41
469,41,119,469,41
470,41,119,470,41
471,41,119,471,41
472,41,119,472,41
473,41,119,473,41
474,41,119,474,41
474,41,120,474,41
474,41,121,474,41
474,41,122,474,41
475,41,122,475,41
476,41,122,476,41
477,41,122,477,41
477,41,123,477,41
477,41,124,477,41
477,41,125,477,41
478,41,125,478,41
479,41,125,479,41
480,41,125,480,41
481,41,125,481,41
482,41,125,482,41
483,41,125,483,41
484,41,125,484,41
485,41,125,485,41
486,41,125,486,41
486,41,126,486,41
486,41,127,486,41
486,41,128,486,41
486,41,129,486,41
486,41,130,486,41
486,41,131,486,41
486,41,132,486,41
486,41,133,486,41
486,41,134,486,41
486,41,135,486,41
486,41,136,486,41
486,41,137,486,41
486,41,138,486,41
486,41,139,486,41
486,41,140,486,41
487,41,140,487,41
488,41,140,488,41
488,41,141,488,41
488,41,142,488,41
488,41,143,488,41
488,41,144,488,41
488,41,145,488,41
488,41,146,488,41
488,41,147,488,41
488,41,148,488,41
488,41,149,488,41
488,41,150,488,41
488,41,151,488,41
488,41,152,488,41
488,41,153,488,41
488,41,154,488,41
488,41,155,488,41
488,41,156,488,41
488,41,157,488,41
488,41,158,488,41
489,41,158,489,41
490,41,158,490,41
491,41,158,491,41
492,41,158,492,41
493,41,158,493,41
494,41,158,494,41
495,41,158,495,41
496,41,158,496,41
497,41,158,497,41
498,41,158,498,41
499,41,158,499,41
500,41,158,500,41
501,41,158,501,41
502,41,158,502,41
503,41,158,503,41
504,41,158,504,41
505,41,158,505,41
506,41,158,506,41
506,41,159,506,41
506,41,160,506,41
507,41,160,507,41
507,41,161,507,41
508,41,161,508,41
508,41,162,508,41
508,41,163,508,41
509,41,163,509,41
510,41,163,510,41
511,41,163,511,41
512,41,163,512,41
512,41,164,512,41
512,41,165,512,41
512,41,166,512,41
513,41,166,513,41
513,41,167,513,41
514,41,167,514,41
515,41,167,515,41
516,41,167,516,41
517,41,167,517,41
518,41,167,518,41
519,41,167,519,41
520,41,167,520,41
521,41,167,521,41
522,41,167,522,41
523,41,167,523,41
524,41,167,524,41
525,41,167,525,41
526,41,167,526,41
527,41,167,527,41
528,41,167,528,41
529,41,167,529,41
530,41,167,530,41
531,41,167,531,41
532,41,167,532,41
533,41,167,533,41
534,41,167,534,41
535,41,167,535,41
536,41,167,536,41
537,41,167,537,41
538,41,167,538,41
539,41,167,539,41
540,41,167,540,41
541,41,167,541,41
542,41,167,542,41
543,41,167,543,41
544,41,167,544,41
545,41,167,545,41
546,41,167,546,41
547,41,167,547,41
548,41,167,548,41
549,41,167,549,41
550,41,167,550,41
551,41,167,551,41
552,41,167,552,41
553,41,167,553,41
554,41,167,554,41
554,41,168,554,41
555,41,168,555,41
556,41,168,556,41
557,41,168,557,41
558,41,168,558,41
559,41,168,559,41
560,41,168,560,41
561,41,168,561,41
562,41,168,562,41
563,41,168,563,41
564,41,168,564,41
564,41,169,564,41
564,41,170,564,41
564,41,171,564,41
565,41,171,565,41
566,41,171,566,41
567,41,171,567,41
568,41,171,568,41
569,41,171,569,41
570,41,171,570,41
571,41,171,571,41
572,41,171,572,41
573,41,171,573,41
574,41,171,574,41
574,41,172,574,41
574,41,173,574,41
575,41,173,575,41
576,41,173,576,41
576,42,173,576,42
577,42,173,577,42
578,42,173,578,42
578,43,173,578,43
579,43,173,579,43
580,43,173,580,43
581,43,173,581,43
582,43,173,582,43
583,43,173,583,43
584,43,173,584,43
585,43,173,585,43
586,43,173,586,43
587,43,173,587,43
588,43,173,588,43
589,43,173,589,43
590,43,173,590,43
591,43,173,591,43
591,43,174,591,43
591,43,175,591,43
592,43,175,592,43
593,43,175,593,43
594,43,175,594,43
595,43,175,595,43
596,43,175,596,43
597,43,175,597,43
598,43,175,598,43
599,43,175,599,43
600,43,175,600,43
601,43,175,601,43
601,44,175,601,44
602,44,175,602,44
603,44,175,603,44
604,44,175,604,44
605,44,175,605,44
606,44,175,606,44
607,44,175,607,44
608,44,175,608,44
608,44,176,608,44
608,44,177,608,44
608,44,178,608,44
608,44,179,608,44
608,44,180,608,44
608,44,181,608,44
608,44,182,608,44
608,44,183,608,44
608,44,184,608,44
608,44,185,608,44
608,44,186,608,44
608,44,187,608,44
608,44,188,608,44
608,44,189,608,44
608,44,190,608,44
608,44,191,608,44
608,44,192,608,44
608,44,193,608,44
609,44,193,609,44
610,44,193,610,44
611,44,193,611,44
611,44,194,611,44
611,44,195,611,44
611,44,196,611,44
611,44,197,611,44
611,44,198,611,44
611,44,199,611,44
611,44,200,611,44
611,44,201,611,44
611,44,202,611,44
612,44,202,612,44
613,44,202,613,44
613,44,203,613,44
613,44,204,613,44
613,44,205,613,44
613,44,206,613,44
613,44,207,613,44
613,44,208,613,44
614,44,208,614,44
615,44,208,615,44
616,44,208,616,44
617,44,208,617,44
618,44,208,618,44
619,44,208,619,44
620,44,208,620,44
621,44,208,621,44
622,44,208,622,44
623,44,208,623,44
624,44,208,624,44
625,44,208,625,44
626,44,208,626,44
627,44,208,627,44
628,44,208,628,44
629,44,208,629,44
630,44,208,630,44
631,44,208,631,44
632,44,208,632,44
633,44,208,633,44
634,44,208,634,44
635,44,208,635,44
636,44,208,636,44
637,44,208,637,44
638,44,208,638,44
639,44,208,639,44
639,44,209,639,44
639,44,210,639,44
639,44,211,639,44
639,44,212,639,44
639,44,213,639,44
639,44,214,639,44
639,44,215,639,44
639,44,216,639,44
639,44,217,639,44
639,44,218,639,44
639,44,219,639,44
639,44,220,639,44
639,44,221,639,44
639,44,222,639,44
639,44,223,639,44
639,44,224,639,44
639,44,225,639,44
639,44,226,639,44
640,44,226,640,44
641,44,226,641,44
642,44,226,642,44
643,44,226,643,44
644,44,226,644,44
645,44,226,645,44
646,44,226,646,44
647,44,226,647,44
648,44,226,648,44
648,44,227,648,44
648,44,228,648,44
648,44,229,648,44
648,44,230,648,44
648,44,231,648,44
648,44,232,648,44
648,44,233,648,44
648,44,234,648,44
648,44,235,648,44
648,44,236,648,44
648,44,237,648,44
648,44,238,648,44
648,44,239,648,44
648,44,240,648,44
648,44,241,648,44
648,44,242,648,44
648,44,243,648,44
648,44,244,648,44
648,44,245,648,44
648,44,246,648,44
648,44,247,648,44
648,44,248,648,44
648,44,249,648,44
648,44,250,648,44
648,44,251,648,44
648,44,252,648,44
648,44,253,648,44
648,44,254,648,44
648,44,255,648,44
648,44,256,648,44
648,44,257,648,44
649,44,257,649,44
650,44,257,650,44
651,44,257,651,44
652,44,257,652,44
653,44,257,653,44
654,44,257,654,44
655,44,257,655,44
656,44,257,656,44
657,44,257,657,44
657,44,258,657,44
657,44,259,657,44
657,44,260,657,44
657,44,261,657,44
657,44,262,657,44
657,44,263,657,44
657,44,264,657,44
657,44,265,657,44
657,44,266,657,44
657,44,267,657,44
657,44,268,657,44
657,44,269,657,44
657,44,270,657,44
657,44,271,657,44
658,44,271,658,44
659,44,271,659,44
660,44,271,660,44
661,44,271,661,44
662,44,271,662,44
663,44,271,663,44
664,44,271,664,44
665,44,271,665,44
666,44,271,666,44
667,44,271,667,44
668,44,271,668,44
669,44,271,669,44
670,44,271,670,44
671,44,271,671,44
672,44,271,672,44
673,44,271,673,44
674,44,271,674,44
675,44,271,675,44
676,44,271,676,44
677,44,271,677,44
678,44,271,678,44
679,44,271,679,44
679,44,272,679,44
680,44,272,680,44
681,44,272,681,44
682,44,272,682,44
683,44,272,683,44
684,44,272,684,44
685,44,272,685,44
686,44,272,686,44
687,44,272,687,44
688,44,272,688,44
689,44,272,689,44
690,44,272,690,44
691,44,272,691,44
692,44,272,692,44
693,44,272,693,44
694,44,272,694,44
695,44,272,695,44
696,44,272,696,44
697,44,272,697,44
698,44,272,698,44
699,44,272,699,44
700,44,272,700,44
701,44,272,701,44
701,44,273,701,44
701,44,274,701,44
701,44,275,701,44
701,44,276,701,44
702,44,276,702,44
702,44,277,702,44
702,44,278,702,44
702,44,279,702,44
702,44,280,702,44
702,44,281,702,44
702,44,282,702,44
702,44,283,702,44
702,44,284,702,44
702,44,285,702,44
702,44,286,702,44
702,44,287,702,44
703,44,287,703,44
704,44,287,704,44
704,44,288,704,44
704,44,289,704,44
704,44,290,704,44
704,44,291,704,44
704,44,292,704,44
704,44,293,704,44
704,44,294,704,44
704,44,295,704,44
704,44,296,704,44
704,44,297,704,44
704,44,298,704,44
704,44,299,704,44
704,44,300,704,44
704,44,301,704,44
704,44,302,704,44
704,44,303,704,44
704,44,304,704,44
704,44,305,704,44
704,44,306,704,44
704,44,307,704,44
704,44,308,704,44
704,44,309,704,44
704,44,310,704,44
704,44,311,704,44
704,44,312,704,44
704,44,313,704,44
704,44,314,704,44
704,44,315,704,44
704,44,316,704,44
704,44,317,704,44
704,44,318,704,44
704,44,319,704,44
704,44,320,704,44
704,44,321,704,44
704,44,322,704,44
705,44,322,705,44
706,44,322,706,44
707,44,322,707,44
708,44,322,708,44
709,44,322,709,44
710,44,322,710,44
711,44,322,711,44
712,44,322,712,44
713,44,322,713,44
713,45,322,713,45
714,45,322,714,45
714,45,323,714,45
714,45,324,714,45
714,45,325,714,45
714,45,326,714,45
714,45,327,714,45
714,45,328,714,45
714,45,329,714,45
715,45,329,715,45
716,45,329,716,45
717,45,329,717,45
718,45,329,718,45
719,45,329,719,45
720,45,329,720,45
721,45,329,721,45
722,45,329,722,45
723,45,329,723,45
724,45,329,724,45
725,45,329,725,45
726,45,329,726,45
727,45,329,727,45
728,45,329,728,45
728,45,330,728,45
728,45,331,728,45
728,45,332,728,45
728,45,333,728,45
728,45,334,728,45
728,45,335,728,45
728,45,336,728,45
728,45,337,728,45
728,45,338,728,45
728,45,339,728,45
728,45,340,728,45
728,45,341,728,45
728,45,342,728,45
728,45,343,728,45
728,45,344,728,45
729,45,344,729,45
730,45,344,730,45
731,45,344,731,45
731,45,345,731,45
731,45,346,731,45
731,45,347,731,45
731,45,348,731,45
731,45,349,731,45
731,45,350,731,45
731,45,351,731,45
731,45,352,731,45
731,45,353,731,45
732,45,353,732,45
733,45,353,733,45
734,45,353,734,45
735,45,353,735,45
736,45,353,736,45
737,45,353,737,45
738,45,353,738,45
739,45,353,739,45
740,45,353,740,45
741,45,353,741,45
742,45,353,742,45
743,45,353,743,45
744,45,353,744,45
745,45,353,745,45
746,45,353,746,45
747,45,353,747,45
748,45,353,748,45
748,45,354,748,45
748,45,355,748,45
748,45,356,748,45
748,45,357,748,45
749,45,357,749,45
750,45,357,750,45
751,45,357,751,45
751,45,358,751,45
751,45,359,751,45
751,45,360,751,45
751,45,361,751,45
751,45,362,751,45
751,45,363,751,45
751,45,364,751,45
751,45,365,751,45
751,45,366,751,45
751,45,367,751,45
751,45,368,751,45
751,45,369,751,45
751,45,370,751,45
752,45,370,752,45
753,45,370,753,45
754,45,370,754,45
755,45,370,755,45
756,45,370,756,45
757,45,370,757,45
758,45,370,758,45
759,45,370,759,45
760,45,370,760,45
761,45,370,761,45
762,45,370,762,45
763,45,370,763,45
763,45,371,763,45
763,45,372,763,45
764,45,372,764,45
764,45,373,764,45
765,45,373,765,45
766,45,373,766,45
767,45,373,767,45
768,45,373,768,45
769,45,373,769,45
770,45,373,770,45
771,45,373,771,45
771,45,374,771,45
771,45,375,771,45
771,45,376,771,45
771,45,377,771,45
771,45,378,771,45
771,45,379,771,45
771,45,380,771,45
771,45,381,771,45
771,45,382,771,45
771,45,383,771,45
771,45,384,771,45
771,45,385,771,45
771,45,386,771,45
771,45,387,771,45
771,45,388,771,45
771,45,389,771,45
771,45,390,771,45
772,45,390,772,45
773,45,390,773,45
773,45,391,773,45
773,45,392,773,45
773,45,393,773,45
773,45,394,773,45
773,45,395,773,45
773,45,396,773,45
773,45,397,773,45
773,45,398,773,45
773,45,399,773,45
773,45,400,773,45
773,45,401,773,45
773,45,402,773,45
773,45,403,773,45
773,45,404,773,45
773,45,405,773,45
773,45,406,773,45
773,45,407,773,45
773,45,408,773,45
774,45,408,774,45
774,45,409,774,45
774,45,410,774,45
774,45,411,774,45
774,45,412,774,45
774,45,413,774,45
774,45,414,774,45
774,45,415,774,45
774,45,416,774,45
774,45,417,774,45
774,45,418,774,45
774,45,419,774,45
774,45,420,774,45
774,45,421,774,45
775,45,421,775,45
776,45,421,776,45
777,45,421,777,45
778,45,421,778,45
779,45,421,779,45
780,45,421,780,45
781,45,421,781,45
782,45,421,782,45
783,45,421,783,45
783,45,422,783,45
783,45,423,783,45
783,45,424,783,45
784,45,424,784,45
785,45,424,785,45
786,45,424,786,45
787,45,424,787,45
788,45,424,788,45
789,45,424,789,45
790,45,424,790,45
791,45,424,791,45
792,45,424,792,45
793,45,424,793,45
794,45,424,794,45
795,45,424,795,45
796,45,424,796,45
797,45,424,797,45
798,45,424,798,45
799,45,424,799,45
800,45,424,800,45
800,45,425,800,45
800,45,426,800,45
800,45,427,800,45
800,45,428,800,45
800,45,429,800,45
800,45,430,800,45
800,45,431,800,45
800,45,432,800,45
800,45,433,800,45
800,45,434,800,45
800,45,435,800,45
800,45,436,800,45
800,45,437,800,45
801,45,437,801,45
802,45,437,802,45
803,45,437,803,45
804,45,437,804,45
805,45,437,805,45
806,45,437,806,45
807,45,437,807,45
808,45,437,808,45
808,45,438,808,45
809,45,438,809,45
810,45,438,810,45
811,45,438,811,45
812,45,438,812,45
813,45,438,813,45
814,45,438,814,45
815,45,438,815,45
816,45,438,816,45
817,45,438,817,45
817,45,439,817,45
817,45,440,817,45
817,45,441,817,45
817,45,442,817,45
817,45,443,817,45
817,45,444,817,45
817,45,445,817,45
817,45,446,817,45
817,45,447,817,45
817,45,448,817,45
817,45,449,817,45
817,45,450,817,45
817,45,451,817,45
817,45,452,817,45
818,45,452,818,45
819,45,452,819,45
820,45,452,820,45
821,45,452,821,45
821,45,453,821,45
821,45,454,821,45
821,45,455,821,45
821,45,456,821,45
821,45,457,821,45
821,45,458,821,45
821,45,459,821,45
821,45,460,821,45
821,45,461,821,45
821,45,462,821,45
821,45,463,821,45
821,45,464,821,45
821,45,465,821,45
821,45,466,821,45
821,45,467,821,45
821,45,468,821,45
821,45,469,821,45
821,45,470,821,45
821,45,471,821,45
821,45,472,821,45
821,45,473,821,45
822,45,473,822,45
823,45,473,823,45
824,45,473,824,45
824,45,474,824,45
824,45,475,824,45
824,45,476,824,45
825,45,476,825,45
826,45,476,826,45
827,45,476,827,45
828,45,476,828,45
829,45,476,829,45
830,45,476,830,45
831,45,476,831,45
832,45,476,832,45
833,45,476,833,45
834,45,476,834,45
834,45,477,834,45
834,45,478,834,45
834,45,479,834,45
834,45,480,834,45
834,45,481,834,45
835,45,481,835,45
836,45,481,836,45
837,45,481,837,45
838,45,481,838,45
839,45,481,839,45
840,45,481,840,45
841,45,481,841,45
841,45,482,841,45
841,45,483,841,45
842,45,483,842,45
843,45,483,843,45
843,45,484,843,45
843,45,485,843,45
843,45,486,843,45
843,45,487,843,45
843,45,488,843,45
843,45,489,843,45
843,45,490,843,45
843,45,491,843,45
843,45,492,843,45
843,45,493,843,45
844,45,493,844,45
845,45,493,845,45
846,45,493,846,45
846,45,494,846,45
846,45,495,846,45
846,45,496,846,45
846,45,497,846,45
846,45,498,846,45
846,45,499,846,45
846,45,500,846,45
